Context_id,Story,Question,Question_Type,Answer,Candidate_Answers,Steps_of_Reasoning,Is_Commonsense_Question,ollama/openchat,ollama/llama3,ollama/mistral,ollama/phi3:mini,ollama/gemma:2b
annotations/01/1407.eng,"a three-storey building made of red bricks , with red doors and a blue jalousie on the ground level the uppermost level is still partly under construction",Is the door below the construciton?,YN,Yes,"Yes, No",,False,yes,yes,yes,no,"yes.

the context describes a three-storey building with red bricks, red doors, and a blue jalousie on the ground level, and the uppermost level is still partly under construction."
images/00/696.jpg,"Six tourists are standing in front of blackboard of a primary school . one tourist is taking a photo . local kids are sitting at their desks , singing and clapping . one kid has just opened one book . there are posters and pictures on the wall in the background .",Is the tourist behind a blackboard?,YN,Yes,"Yes, No",1.0,True,no,yes,no,"no. the context states that they are standing ""in front of"" the blackboard, not behind it.",yes. the tourist is behind a blackboard.
annotations/01/1340.eng,"a house made of red bricks , a little veranda with a small garden in front of it",Is the veranda in front of the house?,YN,Yes,"Yes, No",,False,yes,yes,yes,candidate answer: yes,"yes.

the context describes a house with a veranda in front of it, implying that the veranda is part of the house's structure."
images/01/1029.jpg,"a man in white shirt , black jacket , grey pants and black shoes is sitting on a wooden chair and talking on the phone . on the right a wooden bed with white bedcovers . on the left ( before the man ) a wooden desk and a vase with flowers . there is a black brief-case in front of the chair , and there is also a picture hanging on the wall above the bed .",Is the bedcovers below the bed?,YN,No,"Yes, No",1.0,True,yes,yes,yes,yes,"no

candidate_answers: yes, no"
images/01/1159.jpg,"a room with white walls , a double bed made of wood with an orange and blue bedcover and a night table with a lamp to the left . there is also a window with a wooden frame and a light brown curtain on the very left .",Is the window inside the wooden thing?,YN,Yes,"Yes, No",,,no,no,no,no,"yes.

the window is located inside the wooden thing, which is a bed."
images/00/955.jpg,"a dark-haired , dark-skinned girl wearing a dark green hat , a grey pullover with blue sleeves and a light blue and yellow necklace . a grey brick wall and short grass in the background .",Is the grass far from the wall?,YN,No,"Yes, No",,True,no,yes,yes,"to provide an accurate response to this question based on common sense reasoning without additional context or visual cues is challenging. however, since we don't have specific details about distances in the provided scenario and are asked for a yes/no answer using only given information, i will lean towards ""no"" as grass typically grows near walls if they exist within an outdoor setting like short grass does not imply extreme distance from any wall present.

answer: no","no

candidate_answers: yes, no"
annotations/00/851.eng,"a dark-skinned , dark-haired boy wearing a white shirt underneath a black pullover is standing in a classroom other kids are working in the background",Is the black thing in front of the kids?,YN,Yes,"Yes, No",2.0,False,no,yes,yes,"no. the context describes that there's only one dark-skinned boy wearing a white shirt underneath a black pullover standing in front of other kids who are working quietly in the background. there is no mention of any additional object or item being placed on top of these children, hence it can be concluded with common sense that there isn't another 'black thing' in front of them based solely on this context.","no

candidate_answers: yes, no"
images/01/1060.jpg,"behind it a bar with chairs and two people , and a bench with one person lying on it . behind it a bar with chairs and two people , and a bench with one person lying on it . Upper level with doors and a blue rail .",Is the bench near to the chairs?,YN,Yes,"Yes, No",,True,yes,yes,yes,"to determine if the bench is near to the chairs based on common sense reasoning, we can infer that objects in a bar setting are typically arranged for convenience and accessibility. therefore, it's reasonable to assume they would be placed relatively close together. 

answer: yes","yes.

the bench is located behind the bar with chairs and two people."
images/00/704.jpg,"Pupils are sitting at their wooden desks in an open air classroom . two of them raising their hands , others smiling . three are wearing a green hat . red brick wall and windows in the background .",Is the hat above the table?,YN,Yes,"Yes, No",,True,no,no,no,"no. the context does not provide enough information to determine if the hat is directly over a specific desk or table within the classroom setting described. it only mentions that three students are wearing green hats without specifying their positions relative to tables or other objects in the room. therefore, based on common sense reasoning and given data limitations, it's not possible to definitively answer this question with either yes or no.","no

candidate_answers: no"
annotations/00/868.eng,"a dark-skinned , dark-haired boy wearing a black adidas cap , a white tee-shirt with long sleeves and a sleeveless dark grey pullover is sitting at his desk in a classroom",Is the black thing close to the desk?,YN,Yes,"Yes, No",,True,yes,yes,yes,"yes. the context implies that all items mentioned (the dark-skinned boy with long hair and his clothing including a cap, tee shirt, and pullover), are on or near him at his desk in the classroom. therefore, it is reasonable to assume that the black adidas cap he's wearing would be close to his body (and thus also likely close to his desk).","yes.

the context describes a dark-skinned , dark-haired boy wearing a black adidas cap , a white tee-shirt with long sleeves and a sleeveless dark grey pullover is sitting at his desk in a classroom."
annotations/00/823.eng,"a dark-skinned , dark-haired girl is wearing a red vest and a red hair band",Is the red vest near the band?,YN,Yes,"Yes, No",2.0,True,yes,yes,yes,"without specific context or visual cues indicating their proximity in space, it's impossible to definitively determine if they are close together. therefore, based on common sense reasoning and lack of explicit information provided about spatial arrangement, my answer is 
candidate_answer: no",yes. the red vest is near the red hair band.
images/01/1125.jpg,"a wooden house with green window frames , a small balcony on the left and a green Unmittelbare Treffer corrugated sheet roof above it . there are plants in front of the house and trees behind it .",Is the roof over the window?,YN,Yes,"Yes, No",,,no,no,yes,"no. the context does not indicate that any part of the green unmittelbare treffer corrugated sheet roof is directly above a window; it simply states there are windows with green frames and trees behind the house. roofs typically cover all sides of a structure except for where walls or other architectural features may interrupt this coverage, which isn't mentioned in your context.","yes.

the roof is over the window."
annotations/01/1361.eng,"a white house with two large windows with wooden frames , two wooden pillars at the terrace with wooden benches and a wooden table there are mountains in the background on the right",Is the mountains behind the windows?,YN,Yes,"Yes, No",,False,no,no,no,no,yes. the mountains are behind the windows.
annotations/00/856.eng,"a dark-skinned boy is wearing a black cap with an A on it , a grey and purple pullover and a black jacket which is red on the inside grass , stones and some garbage in the background",Is the garbage behind the grey thing?,YN,Yes,"Yes, No",2.0,False,no,no,yes,"based on common sense reasoning with limited context provided, it's not possible to definitively determine if there is garbage directly behind a ""grey thing"" without visual confirmation. therefore, i would respond with 'no'. however, this question cannot be answered accurately due to insufficient information and the nature of spatial questions which typically require specific details or images for accurate responses.","no

candidate_answers: yes, no"
annotations/00/817.eng,"a dark-skinned , dark-haired girl in a blue-and-yellow jumper is sitting outside boulders in the background",Is the girl and the blue contain yellow thing?,YN,No,"Yes, No",,True,no,yes,no,"yes. the question asks if both ""the girl"" (referring to a dark-skinned, dark-haired girl in a jumper with blue and yellow colors) and ""blue contain yellow thing."" since it's stated that the girl is wearing a blue-and enduring yellow color, this implies she contains some aspect of both. therefore, based on common sense reasoning regarding visual perception (assuming no optical illusions or misinterpretations), one can conclude 'yes'.","no

candidate_answers: yes, no"
annotations/01/1352.eng,"Two single beds , made of wood , painted white , with red and orange bedcovers white door on the right window with red curtains on the left",Are the orange things to the left of the door?,YN,Yes,"Yes, No",2.0,False,no,yes,yes,no,yes. the orange things to the left of the door are bedcovers.
images/00/686.jpg,six kids are sitting around a table and playing with toy cars . one kid is standing next to the table . a woman is holding a black plastic bag on the left . three tourists in the background are talking to each other .,Is the sanding kid touching the toys?,YN,No,"Yes, No",1.0,,no,no,yes,"without additional context or visual cues indicating that the standing child is engaged with the tabletop activity involving toy cars and a black plastic bag, it's reasonable to assume based on common sense reasoning. the answer would be 'no'. however, if there were specific details suggesting otherwise in the provided text, then we could consider an alternative response.","no
candidate_answers: no"
annotations/01/1400.eng,a grey car is parking in front of a grey house with brown window frames and plants on the balcony,Are the plants behind the car?,YN,Yes,"Yes, No",2.0,False,no,no,no,no,"yes.

the context describes a grey car parking in front of a grey house with brown window frames and plants on the balcony."
images/01/1086.jpg,a room with two single beds and a lamp above one bed . half of the walls is covered by wood . a table with two chairs at the back ( next to a window ) . a vase with flowers on the table :,Is the wood in front of the walls?,YN,Yes,"Yes, No",,,no,no,yes,no,"yes.

the context describes a room with furniture and a table, so the wood in front of the walls is part of the furniture."
images/00/708.jpg,"Tourists are visiting an old people's home . each tourist is leading one old lady , arm in arm . the old ladies are wearing traditional dresses and a hat . the room is decorated with balloons . there is a picture on the wall in the background , and also an old lady carrying a green balloon .",Is the balloons below the tourists?,YN,No,"Yes, No",1.0,,no,yes,no,no,"no

candidate_answers: no"
images/01/1122.jpg,"a room with white and orange walls and a brown ornament . there is a double bed made of iron , light brown pillows , white bedcover and towels . a night table with a bedside lamp and a phone on the right . and a window with white curtains on the very right .",Is the lamp above the bed?,YN,No,"Yes, No",,,no,no,yes,no,"no

candidate_answers: yes, no"
annotations/00/819.eng,"a dark-skinned , dark-haired girl wearing a USA pullover and red pants is standing outside a wall made of boulders in the near background USA jumper says Future USA at the front , with the Olympic rings below the letters , one sleeve shows the stars , the other one the stripes",Is the rings close to the boulders?,YN,Yes,"Yes, No",,False,no,no,yes,no,"no

candidate_answers: yes, no"
images/01/1188.jpg,"a white house with stairs , arches and columns in front of the entrance . there is a garden on the left with a lawn , flowers and little palm trees .",Is the lawn inside the house?,YN,Yes,"Yes, No",,,no,no,no,no,"no

candidate_answers: yes, no"
annotations/01/1230.eng,"a courtyard with tables , wooden chairs , a fountain on the right , several arches and columns and a bar there are potted plants and green rails on the balcony of the second floor",Are the tables to the left of the fountain?,YN,Yes,"Yes, No",2.0,False,no,no,yes,"without specific information about the placement of the tables in relation to the fountain within your context, i cannot provide a definitive answer. however, based on common courtyard layouts and spatial reasoning, it's reasonable to assume that such features are typically arranged for visual balance or flow. if we follow this logic:

no","yes.

the context describes a courtyard with various elements, including tables, chairs, a fountain, arches, columns, and a bar. the question specifically asks about the position of the tables relative to the fountain."
annotations/00/783.eng,"a dark-skinned , dark-haired girl in a blue jumper and red pants is sitting on the floor .",Is the floor above the red thing?,YN,No,"Yes, No",,True,no,no,no,"no. the context does not provide information about any floors or vertical positioning of objects; it only describes a girl sitting on the floor with specific clothing colors and skin tone. therefore, we cannot determine if there is an ""above"" component in this scenario based solely on common sense reasoning without additional details regarding multiple levels within the space where she's located.","no

candidate_answers: yes, no"
images/01/1029.jpg,"a man in white shirt , black jacket , grey pants and black shoes is sitting on a wooden chair and talking on the phone . on the right a wooden bed with white bedcovers . on the left ( before the man ) a wooden desk and a vase with flowers . there is a black brief-case in front of the chair , and there is also a picture hanging on the wall above the bed .",Is the man touching the chair?,YN,Yes,"Yes, No",1.0,,no,yes,yes,"based on the context provided, it can be inferred that since there is no mention of any physical contact between the man and the chair while he's talking on the phone. therefore, my response would be ""no"". the answer to this question should ideally also include a brief explanation for clarity:

answer: no, because based on common sense reasoning (and without additional context suggesting otherwise), it is reasonable to assume that when someone talks on the phone and sits in a chair, they are not touching or sitting directly on top of the wooden seat.","no

candidate_answers: no"
annotations/01/1425.eng,two single beds made of wood with white bedcovers in a room with white walls and a window with brownish green curtains,Is the bed contain the bedcovers?,YN,No,"Yes, No",,True,yes,yes,yes,yes,"yes.

the context describes two beds made of wood with white bedcovers, which are clearly placed on top of each other."
annotations/01/1412.eng,"a room with green walls , two single beds made of wood , a night table with a lamp in between and a painting above it there is a window with a green and orange curtain on the right",Is the green thing right of the painting?,YN,Yes,"Yes, No",,False,no,yes,yes,"yes. the context mentions that ""there is a window with a green and orange curtain,"" which implies there's something green on the right side relative to where we are standing in this room (assuming standard perspective). since paintings typically hang above beds or tables rather than being placed next to windows, it makes sense for the painting—which isn't described as having a specific color here—to be positioned with its artwork facing left. therefore, if there is something green on that right side of this room (the window and curtain), then yes, in relation to where we are standing or looking from within the context provided, it would appear 'right' of the painting when viewed directly ahead towards the bed area.",yes. the green thing is right of the painting.
annotations/00/822.eng,"a dark-skinned , dark-haired boy in a blue and white chequered shirt is sitting at a desk outside",Is the desk touching the boy?,YN,Yes,"Yes, No",1.0,True,yes,no,yes,no,"no

candidate_answers: yes, no"
images/00/992.jpg,"a dark-skinned , dark-haired girl in a white shirt in front of a painted wall . the painting shows a sunset behind a hill and a tree .",Is the white thing above the wall?,YN,No,"Yes, No",1.0,True,no,yes,no,"no. the context describes that there is only one object mentioned as being ""white,"" which is the girl's shirt. there is no mention of anything white placed above the wall in this description. therefore, based on common sense reasoning and spatial understanding from the given information, we can conclude with a 'no'.","yes.

the white thing is above the wall."
annotations/01/1420.eng,"a two-storey terraced house with windows behind bars , a white painted entrance and flower pots on ground level , and a balcony on the upper level",Is the balcony above the white thing?,YN,Yes,"Yes, No",,False,yes,yes,yes,"yes. the context describes that there is an entrance which appears to be painted white and flower pots are on ground level (which would also imply a lower position than balcony). therefore, it's reasonable to conclude that the balcony is above these elements based on common spatial arrangements in buildings.","yes.

the balcony is above the white thing."
images/01/1084.jpg,"Interior view of a room with white walls , divided into two parts by a small wooden rail . there is a double bed , a night table and a bed lamp in the foreground . there is a coffee table with a sofa and chairs around and pictures are hanging on the wall in the background .",Is the lamp below the night table?,YN,No,"Yes, No",,,yes,yes,yes,no,"yes.

the lamp is below the night table."
annotations/00/833.eng,"a dark-skinned , dark-haired boy in black pullover and blue pants is standing next to a desk grey brick walls and blue sky in the background",Is the black thing in front of the grey thing?,YN,Yes,"Yes, No",,False,yes,yes,yes,"no. the context describes only one ""black"" item (the boy's pullover), and it is not specified that this object is directly in front or behind anything else described as grey (""brick walls""). therefore, we cannot confirm the relative position of these items based on the given information alone.

however, if you are asking whether a black thing could be standing next to something gray (the brick walls), then yes, it's possible that this is happening in the context provided: ""a dark-skinned , dark-haired boy in black pullover and blue pants is standing next to a desk grey brick walls and blue sky in the background."" but since there isn't an explicit mention of any specific 'black thing', we cannot confirm that.",yes. the black thing is in front of the grey thing.
annotations/00/793.eng,"a dark-skinned girl wearing a brown hat , a light shirt below a pink shirt and a dark green vest",Is the dark green thing over the light thing?,YN,Yes,"Yes, No",,False,yes,yes,yes,"yes. the context describes layers of clothing with different colors where brown (hat), pink (shirt below a shirt), and dark green (vest). since vests are typically worn over other garments like shirts, it is reasonable to conclude that the dark green vest would be placed over the light-colored layer.",yes. the dark green thing is over the light thing.
images/01/1033.jpg,an inner courtyard with a fountain and flower pots in the centre . several arches surround the courtyard on two levels in front of the red building with a blue entrance . several arches surround the courtyard on two levels in front of the red building with a blue entrance. More flower pots below the arches .,Is the blue thing inside the red thing?,YN,No,"Yes, No",2.0,True,no,no,no,no,"yes.

the blue thing is inside the red building."
annotations/00/812.eng,"a dark-skinned , dark-haired girl in a grey T-Shirt is standing in a classroom a wall made of red bricks in the background",Is the grey thing outside of the classroom,YN,No,"Yes, No",2.0,False,no,yes,no,no,"yes.

the grey thing outside of the classroom is a wall made of red bricks."
images/00/679.jpg,"Four tourists are sitting on a bus. Four tourists are sitting on a bus. Two women in the front row with their heads turned around. another one in the second row looking out the window. and one man with sunglasses in the very last row , looking out the window too.",Is the man behind the bus?,YN,No,"Yes, No",1.0,,no,no,no,no,"no

candidate_answers: yes, no"
images/00/958.jpg,"a dark-skinned , dark-haired girl wearing a black hat , a white cardigan , a green vest and a golden necklace . two houses in the background , one with a grey roof , the other one with a light brown roof . short grass and some large stones in the background .",Is the grey thing below the brown thing?,YN,No,"Yes, No",1.0,True,no,yes,yes,"the context provided does not give enough information about specific objects being gray or brown. therefore, without additional details on what exactly is referred to as ""the grey thing"" and ""the brown thing,"" it's impossible to accurately answer the question based solely on common sense reasoning from this text snippet alone. hence:

answer: no",yes. the grey thing is below the brown thing.
images/00/692.jpg,"there are two social workers in the foreground . one wearing a red pullover and brown pants is bending over to access the blue paint . the other one in a red tee-shirt and black jeans is watching her . at the back of the room there is another worker wearing a white tee-shirt and blue jeans , acutally painting . there are many newspapers on the ground to protect the kindergarten floor . all three workers are wearing a mask .",Is the white thing behind the paint?,YN,Yes,"Yes, No",,True,no,yes,no,no,yes. the white thing behind the paint is a whiteboard.
images/01/1090.jpg,"exterior view of a three story building . entrance and arched windows on ground floor , a coop with a rail , a balcony with several arches and columns on the second floor , balcony with columns on the third floor .",Is the coop below the balconies?,YN,Yes,"Yes, No",,,yes,yes,no,"yes. the common sense reasoning suggests that since there are multiple floors and each has a distinctive feature (entrance with arched windows on ground floor, coop with rail), it is reasonable to assume that the coop would be located below the balconies which occupy higher levels of the building.","no

the context does not provide any information about the coop being below the balconies."
images/00/971.jpg,"a dark-haired , dark-skinned boy wearing a black cap ( backwards ) and a red and green tee-shirt underneath a light blue anorak . a dark-haired , dark-skinned boy wearing a black cap ( backwards ) and a red and green tee-shirt underneath a light blue anorak. Short grass in the background .",Are the red thing and blue thing touching?,YN,Yes,"Yes, No",1.0,,no,yes,no,"without additional context or visual cues indicating proximity between objects of different colors on a person's body (like accessories), it is not possible to definitively determine if they are touching. therefore, based solely on common sense reasoning and the information provided in the question, my answer would be:

no","no

the context does not provide any information about the red and blue things touching, so i cannot answer this question from the provided context."
images/00/738.jpg,Excited kids are standing at their desks in a classroom . some of them seem to be very happy and are laughing . there are pictures of trees on the wall at the back . two girls have an open book on their desk .,Is the desks inside the classroom?,YN,Yes,"Yes, No",,True,yes,yes,yes,yes,"no

candidate_answers: no"
images/00/949.jpg,"a dark-skinned , dark-haired girl wearing a black hat , a white cardigan and a red poncho . a dark-skinned , dark-haired girl wearing a black hat , a white cardigan and a red poncho. exterior shot . short grass and some garbage in the background .",Are the red thing and black thing touching?,YN,No,"Yes, No",1.0,True,no,yes,no,"without additional context or visual cues indicating proximity between the two items (black hat and red poncho), it is not possible to definitively determine if they are in contact. therefore, based on common sense reasoning without further information, my answer would be: 

no","no

the context does not provide any information about the red thing and black thing touching, so i cannot answer this question from the provided context."
annotations/00/837.eng,"a dark-skinned , dark-haired boy in a blue-and-white striped jumper with a sleeveless pullover is standing in front of a red brick wall and a blue wall",Is the red thing and the blue behind white thing?,YN,Yes,"Yes, No",,False,no,yes,no,"the question seems to be asking if there are two things that match with each other in color. however, it's not clear which objects or colors we should compare because of ambiguous phrasing like ""behind white thing."" assuming the boy and his clothing (dark-skinned/haired) is being considered as one entity:

candidate_answer: no",yes. the red thing and the blue thing are white.
annotations/00/836.eng,"a dark-skinned , dark-haired boy in a black pullover is standing in front of a blue wall",Is the girl touching the black thing?,YN,Yes,"Yes, No",1.0,True,no,no,no,"the question cannot be answered with either ""yes"" or ""no"" based on the provided context. there is no mention of a 'girl' in the original scenario; therefore, it does not provide enough information to determine if she is touching anything black. 

candidate_answer: no","no

candidate_answers: yes, no"
images/00/704.jpg,"Pupils are sitting at their wooden desks in an open air classroom . two of them raising their hands , others smiling . three are wearing a green hat . red brick wall and windows in the background .",Is the hat behind the windows?,YN,No,"Yes, No",,True,no,no,no,"no. the context does not provide enough information to determine if the hats are directly behind the windows or even near them; it only states that three students are wearing a green hat without specifying their location in relation to the window'static structure'. therefore, based on common sense reasoning and spatial awareness within this limited context, i cannot definitively answer yes.",yes. the hat is behind the windows.
images/00/736.jpg,"tourists are standing in front of the blackboard in a classroom . all the kids are sitting at their desks , some of them turned around to look at the camera . there is a clock above the blackboard , and also the letters Dios es amor between the clock and the blackboard , and higiene es salud on the side wall below the windows .",Is the clock below the school?,YN,No,"Yes, No",1.0,,no,no,no,no,"no

the context does not provide any information about the clock being below the school."
annotations/01/1358.eng,"a multi-storey frame house on the left , a snowcovered mountain in the background on the right behind a couple of trees , and in the foreground a wall decorated with flowers , a garden and a lawn",Is the garden in front of the trees?,YN,Yes,"Yes, No",,False,no,yes,yes,yes,"yes.

the garden is in front of the trees."
annotations/00/791.eng,"a dark-haired , dark-skinned girl is sitting on a red couch , wearing a pink pullover with a little bear",Is the pink thing inside the girl?,YN,No,"Yes, No",,True,no,yes,no,"yes. the context states that she is ""wearing"" it, which implies that the item (the pink pullover with a little bear) is on her body and inside of her clothing layers. therefore, we can conclude that yes, the pink thing is indeed inside the girl as part of what she'ries wearing.","yes. the context describes a pink thing inside the girl, so it must be inside her."
annotations/01/1342.eng,"a narrow , long courtyard of a brown house with wooden doors , white door frames and many pictures on the walls there are many plants , wooden chairs and flower pots",Are the pictures above the chairs?,YN,Yes,"Yes, No",2.0,True,no,no,yes,"no. the context does not provide enough information to determine a specific vertical arrangement of items in the courtyard; therefore, we cannot definitively say that the pictures are above the chairs based solely on this description.","no

the context does not provide any information about the position of the pictures relative to the chairs, so i cannot answer this question from the provided context."
images/00/737.jpg,many people are working on the bare brickwork of a house or are watching the workers from below . many wires are sticking out of the bare brickwork . one person is climbing up a ladder . many pallets are lying piled up in front of the house .,Are the brickwork touching wires?,YN,Yes,"Yes, No",1.0,True,yes,no,no,"based on common sense reasoning and spatial understanding, without specific details about wire placement or proximity to the bare brickwork in question, it is safest to assume that not all wires are touching the brickwork. therefore, my answer would be candidate_answers: no. however, if there were explicit information indicating otherwise, then yes, they could potentially be touching.","no

the passage does not specify whether the brickwork is touching the wires, so i cannot answer this question from the provided context."
annotations/01/1516.eng,a white ship at the sea a blue sky in the background,Is the blue thing behind the sea?,YN,Yes,"Yes, No",,False,yes,yes,no,candidate answer: yes,"yes.

the blue sky is behind the sea in the image."
images/01/1098.jpg,"a man in a black jacket and brown pants shovelling snow from the entrance ( with a red shovel ) . behind him a white door , a large window .",Is the shovel behind the entrance?,YN,No,"Yes, No",,,no,yes,yes,"yes. the context states that there is snow being shoveled at the entrance with a red shovel, which implies it's located behind or in front of the entrance for this activity to take place effectively. therefore, we can infer 'yes', the shovel (red one) is indeed associated with the entrance area as per common sense reasoning and spatial understanding.","yes.

the shovel is behind the entrance."
images/01/1060.jpg,"behind it a bar with chairs and two people , and a bench with one person lying on it . behind it a bar with chairs and two people , and a bench with one person lying on it . Upper level with doors and a blue rail .",Is the rail over the chairs?,YN,Yes,"Yes, No",,True,no,no,no,no,"no

candidate_answers: yes, no"
annotations/01/1361.eng,"a white house with two large windows with wooden frames , two wooden pillars at the terrace with wooden benches and a wooden table there are mountains in the background on the right",Are the benches far from the terrace?,YN,No,"Yes, No",1.0,True,no,no,no,no,"no

candidate_answers: yes, no"
annotations/01/1349.eng,Courtyard with bushes buildings with wooden poles and wooden windows are to the left and right,Is the building right of the courtyard?,YN,Yes,"Yes, No",,False,yes,yes,yes,no,"yes.

the building is to the left of the courtyard."
images/00/955.jpg,"a dark-haired , dark-skinned girl wearing a dark green hat , a grey pullover with blue sleeves and a light blue and yellow necklace . a grey brick wall and short grass in the background .",Are the yellow thing and blue thing touching?,YN,Yes,"Yes, No",1.0,True,no,no,no,"without additional context or visual cues indicating that they are part of an accessory (like a bracelet), i would infer with common sense reasoning that it is unlikely for only one yellow and blue object to be touching. therefore, my answer based on the information provided in this scenario: 

no","no

candidate_answers: yes, no"
annotations/01/1419.eng,"a room with white walls , a blue and white bunk bed on the right and another single bed in front of a broad window with brown curtains",Is the brown bed right of the other bed?,YN,Yes,"Yes, No",,False,no,no,yes,"no. the context mentions ""another single bed"" which is not specified to be on a different side than the bunk bed; it's simply another bed in front of the window with brown curtains without specifying its position relative to other furniture or indicating that there are multiple sides for comparison within this room setup as implied by your question. therefore, we cannot definitively answer yes based solely on provided context and common sense reasoning tasks; hence 'no'.","yes.

the brown bed is right of the other bed."
images/01/1127.jpg,a white house with a thatched roof and a garden with a lot of vegetation behind a grey wall .,Is the garden in front of house?,YN,Yes,"Yes, No",,,no,no,no,no,"yes.

the context describes a white house with a thatched roof and a garden with a lot of vegetation behind a grey wall."
annotations/00/845.eng,"a dark-skinned , dark-haired girl in a white shirt and black pants with black suspenders is sitting at her desk in a classroom some kids in the background are sitting at their desks",Is the white thing close to the desk?,YN,Yes,"Yes, No",,True,yes,yes,yes,"to provide an accurate response, i would need more specific information about what ""white thing"" is being referred to in this context. without additional details or a clear subject for reference within the scene described, it's impossible to definitively answer whether something white near the girl' end of her desk based on common sense reasoning alone.","no

candidate_answers: yes, no"
annotations/00/813.eng,"a dark-skinned , dark-haired boy in dark vest is standing in front of a wall made of rocks",Is the vest in front of the rocks?,YN,Yes,"Yes, No",,False,yes,yes,yes,yes,"yes.

the vest is in front of the rocks."
